form,lemma,id,lemma_id,sentence_id,pos,morphology
штедротꙑ,щедрота,2376467,122818,225324,Nb,-p---fa--i
своѩ,свои,2376468,58780,225324,Pt,3p---fa--i
Ї,и,2376469,58771,225326,C-,---------n
рѣхъ,рещи,2376470,58793,225326,V-,1saia----i
нꙑнѣ,нꙑнѣ,2376471,64687,225366,Df,---------n
начѩсъ,начѧти,2376472,59102,225366,V-,1saia----i
сі,сь,2376473,59234,225327,Pd,-s---fn--i
ізмѣна,измѣна,2376474,65087,225327,Nb,-s---fn--i
десніцѩ,десница,2376475,66339,225327,Nb,-s---fg--i
вꙑшьнѣго,вꙑшьнь,2376476,58997,225327,A-,-s---mgpwi
Помѣнѫхъ,помѧнѫти,2376477,68352,225328,V-,1saia----i
дѣла,дѣло,2376478,64813,225328,Nb,-p---na--i
гн҃ѣ,господьнь,2376479,58991,225328,A-,-p---napsi
ѣко,ꙗко,2376480,85825,225329,Df,---------n
помѣнѫ,помѧнѫти,2376481,68352,225329,V-,1spia----i
отъ,отъ,2376482,58785,225329,R-,---------n
зачѩла,зачѧло,2376483,66212,225329,Nb,-s---ng--i
чюдеса,чоудо,2376484,64737,225329,Nb,-p---na--i
твоѣ,твои,2376485,58814,225329,Ps,2p---na--i
Ї,и,2376486,58771,225330,C-,---------n
пооучѫ,пооучити,2376487,137659,225330,V-,1spia----i
сѩ,себе,2376488,58829,225330,Pk,3s---qa--i
во,въ,2376489,58774,225330,R-,---------n
вьсѣхъ,вьсь,2376490,58821,225330,Px,-p---nl--i
дѣлѣхъ,дѣло,2376491,64813,225330,Nb,-p---nl--i
твоіхъ,твои,2376492,58814,225330,Ps,2p---nl--i
ї,и,2376493,58771,225331,C-,---------n
на,на,2376494,58783,225331,R-,---------n
оучінанііхъ,оучинаниѥ,2376495,151703,225331,Nb,-p---nl--i
твоїхъ,твои,2376496,58814,225331,Ps,2p---nl--i
поглоумлѫ,поглоумити,2376497,119848,225331,V-,1spia----i
сѩ,себе,2376498,58829,225331,Pk,3s---qa--i
Бж҃е,богъ,2376499,60009,225332,Nb,-s---mv--i
вь,въ,2376500,58774,225332,R-,---------n
ст҃ѣмь,свѧтъ,2376501,58910,225332,A-,-s---nlpwi
пѫть,пѫть,2376502,58763,225332,Nb,-s---mn--i
твої,твои,2376503,58814,225332,Ps,2s---mn--i
Къто,къто,2376504,59233,225333,Pi,-s---pn--i
б҃ъ,богъ,2376505,60009,225333,Nb,-s---mn--i
велеї,велии,2376506,59229,225333,A-,-s---mnpsi
ѣко,ꙗко,2376507,59474,225333,Df,---------n
б҃ъ,богъ,2376508,60009,225333,Nb,-s---mn--i
нашъ,нашь,2376509,58994,225333,Ps,1s---mn--i
тꙑ,тꙑ,2376510,58769,225334,Pp,2s---mn--i
есі,бꙑти,2376511,58773,225334,V-,2spia----i
б҃ъ,богъ,2376512,60009,225334,Nb,-s---mn--i
творѩї,творити,2376513,58852,225334,V-,-sppamn-wi
чюдеса,чоудо,2376514,64737,225334,Nb,-p---na--i
Сказалъ,съказати,2376515,65845,225367,V-,-sspamn-si
есі,бꙑти,2376516,58773,225367,V-,2spia----i
въ,въ,2376517,58774,225367,R-,---------n
людехъ,людиѥ,2376518,59473,225367,Nb,-p---ml--i
сілѫ,сила,2376519,60105,225367,Nb,-s---fa--i
твоѭ,твои,2376520,58814,225367,Ps,2s---fa--i
їзбавілъ,избавити,2376521,66370,225335,V-,-sspamn-si
есі,бꙑти,2376522,58773,225335,V-,2spia----i
мꙑшьцеѭ,мꙑшьца,2376523,67658,225335,Nb,-s---fi--i
твоеѭ,твои,2376524,58814,225335,Ps,2s---fi--i
люді,людиѥ,2376525,59473,225335,Nb,-p---ma--i
твоѩ,твои,2376526,58814,225335,Ps,2p---ma--i
сн҃ꙑ,сꙑнъ,2376527,146309,225335,Nb,-p---ma--i
їѣковлѩ,иꙗковль,2376528,60150,225335,A-,-p---mapsi
їосіфовꙑ,иосифовъ,2376529,67821,225335,A-,-p---mapsi
ДІѢПЛМА,диѣпсалъмъ,2376530,150232,225337,F-,---------n
Відѣшѩ,видѣти,2376531,58918,225368,V-,3paia----i
тѩ,тꙑ,2376532,58769,225368,Pp,2s---ma--i
водꙑ,вода,2376533,58907,225368,Nb,-p---fn--i
бж҃е,богъ,2376534,60009,225368,Nb,-s---mv--i
Відѣшѩ,видѣти,2376535,58918,225338,V-,3paia----i
тѩ,тꙑ,2376536,58769,225338,Pp,2s---ma--i
въдꙑ,вода,2376537,58907,225338,Nb,-p---fn--i
ї,и,2376538,58771,225338,C-,---------n
оубоѣшѩ,оубоꙗти,2376539,59760,225338,V-,3paia----i
сѩ,себе,2376540,58829,225338,Pk,3s---qa--i
съмѫтішѩ,съмѫтити,2376541,69171,225339,V-,3paia----i
сѩ,себе,2376542,58829,225339,Pk,3s---qa--i
бездьнꙑ,бездъна,2376543,68258,225339,Nb,-p---fn--i
мъножъство,мъножьство,2376544,65300,225339,Nb,-s---nn--i
шюма,шоумъ,2376545,67872,225339,Nb,-s---mg--i
водъ,вода,2376546,58907,225339,Nb,-p---fg--i
Гласъ,гласъ,2376547,58926,225340,Nb,-s---ma--i
дашѩ,дати,2376548,58843,225340,V-,3paia----i
облаці,облакъ,2376549,64749,225340,Nb,-p---mn--i
їбо,ибо,2376550,67067,225369,Df,---------n
стрѣлꙑ,стрѣла,2376551,84203,225369,Nb,-p---fn--i
твоѩ,твои,2376552,58814,225369,Ps,2p---fn--i
прѣходѩтъ,прѣходити,2376553,67804,225369,V-,3ppia----i
гласъ,гласъ,2376554,58926,225341,Nb,-s---mn--i
грома,громъ,2376555,69446,225341,Nb,-s---mg--i
твоего,твои,2376556,58814,225341,Ps,2s---mg--i
въ,въ,2376557,58774,225341,R-,---------n
колесі,коло,2376558,83980,225341,Nb,-s---nl--i
Ѡсвѣтішѩ,освѣтити,2376559,85927,225342,V-,3paia----i
млъньѩ,млънии,2376560,151206,225342,Nb,-p---fn--i
твоѩ,твои,2376561,58814,225342,Ps,2p---fn--i
въселенѫѭ,въселѥнаꙗ,2376562,67794,225342,Nb,-s---fa--i
Подвіжа,подвижати,2376563,64742,225343,V-,3saia----i
сѩ,себе,2376564,58829,225343,Pk,3s---qa--i
ї,и,2376565,58771,225343,C-,---------n
трепетьна,трепетьнъ,2376566,120995,225343,A-,-s---fnpsi
бꙑстъ,бꙑти,2376567,58773,225343,V-,3saia----i
землѣ,землꙗ,2376568,64341,225343,Nb,-s---fn--i
Въ,въ,2376569,58774,225344,R-,---------n
морі,морѥ,2376570,59046,225344,Nb,-s---nl--i
пѫть,пѫть,2376571,58763,225344,Nb,-s---mn--i
твоі,твои,2376572,58814,225344,Ps,2s---mn--i
ї,и,2376573,58771,225345,C-,---------n
стьѕѧ,стьѕа,2376574,67166,225345,Nb,-p---fn--i
твоѩ,твои,2376575,58814,225345,Ps,2p---fn--i
вь,въ,2376576,58774,225345,R-,---------n
водахъ,вода,2376577,58907,225345,Nb,-p---fl--i
многахъ,мъногъ,2376578,58961,225345,A-,-p---flpsi
Ї,и,2376579,58771,225346,C-,---------n
стопꙑ,стѫпъ,2376580,138395,225346,Nb,-p---mn--i
твоѩ,твои,2376581,58814,225346,Ps,2p---mn--i
не,не,2376582,58767,225346,Df,---------n
запънѫтъ,запѧти,2376583,137584,225346,V-,3ppia----i
сѩ,себе,2376584,58829,225346,Pk,3s---qa--i
Їзвелъ,извести,2376585,58931,225347,V-,-sspamn-si
есі,бꙑти,2376586,58773,225347,V-,2spia----i
ѣко,ꙗко,2376587,59474,225347,Df,---------n
овьцѩ,овьца,2376588,65130,225347,Nb,-p---fa--i
люді,людиѥ,2376589,59473,225347,Nb,-p---ma--i
твоѩ,твои,2376590,58814,225347,Ps,2p---ma--i
рѫкоѭ,рѫка,2376591,58831,225347,Nb,-s---fi--i
мосѣовоѭ,мосеовъ,2376592,60146,225347,A-,-s---fipsi
ї,и,2376593,58771,225347,C-,---------n
аронеѭ,аронь,2376594,70636,225347,A-,-s---fipsi
о҃,седмь десѧтъ,2376656,139610,225370,Ma,---------n
з҃,седмь,2377536,60050,225370,Ma,---------n
СЛАВА,слава,2376657,64748,225530,Nb,-s---fn--i
СѢДІЛЬНО,сѣдильна,2376658,150752,225531,Nb,-s---fn--i
РАЗОУМЪ,разоумъ,2376659,64017,225532,Nb,-s---mn--i
АСАФОВЪ,асафовъ,2376660,151363,225532,A-,-s---mnpsi
Вънъмѣте,вънѧти,2376661,81174,225371,V-,2ppma----i
людие,людиѥ,2376662,59473,225371,Nb,-p---mn--i
моі,мои,2376663,58929,225371,Ps,1p---mn--i
законъ,законъ,2376664,66676,225371,Nb,-s---ma--i
моі,мои,2376665,58929,225371,Ps,1s---ma--i
пріклоніте,приклонити,2376666,69163,225372,V-,2ppma----i
оухо,оухо,2376667,64194,225372,Nb,-s---na--i
ваше,вашь,2376668,59333,225372,Ps,2s---na--i
въ,въ,2376669,58774,225372,R-,---------n
гл҃ꙑ,глаголъ,2376670,65288,225372,Nb,-p---ma--i
оустъ,оуста,2376671,66857,225372,Nb,-p---ng--i
моіхъ,мои,2376672,58929,225372,Ps,1p---ng--i
Ѡтвръзѫ,отврѣсти,2376673,66653,225373,V-,1spia----i
въ,въ,2376674,58774,225373,R-,---------n
прітьчахъ,притъча,2376675,59485,225373,Nb,-p---fl--i
оуста,оуста,2376676,66857,225373,Nb,-p---na--i
моѣ,мои,2376677,58929,225373,Ps,1p---na--i
Провѣштаѭ,провѣщати,2376678,140167,225374,V-,1spia----i
гананіѣ,гаианиѥ,2376679,151361,225374,Nb,-p---na--i
їспръва,испрьва,2376680,69507,225374,Df,---------n
Елико,ѥлико,2376681,60107,225374,Pr,---------n
слꙑшахомъ,слꙑшати,2376682,58797,225374,V-,1paia----i
ї,и,2376683,58771,225374,C-,---------n
разоумѣхомъ,разоумѣти,2376684,59914,225374,V-,1paia----i
ѣ,и,2376685,58765,225374,Pp,3p---na--i
Ї,и,2376686,58771,225374,C-,---------n
отьці,отьць,2376687,58993,225374,Nb,-p---mn--i
наші,нашь,2376688,58994,225374,Ps,1p---mn--i
повѣдѣшѩ,повѣдѣти,2376689,60271,225374,V-,3paia----i
намъ,мꙑ,2376690,59257,225374,Pp,1p---pd--i
Не,не,2376691,58767,225377,Df,---------n
оутаі,оутаити,2376692,67502,225377,V-,2spma----i
сѩ,себе,2376693,58829,225377,Pk,3s---qa--i
отъ,отъ,2376694,58785,225377,R-,---------n
чѩдъ,чѧдо,2376695,60019,225377,Nb,-p---ng--i
іхъ,и,2376696,58765,225377,Pp,3p---pg--i
въ,въ,2376697,58774,225533,R-,---------n
родъ,родъ,2376698,64405,225533,Nb,-s---ma--i
їнъ,инъ,2376699,64675,225533,Px,-s---ma--i
Възвѣштаѭште,възвѣщати,2376700,68553,225533,V-,-pppamn-si
хвалꙑ,хвала,2376701,65116,225533,Nb,-p---fa--i
гн҃ѩ,господьнь,2376702,58991,225533,A-,-p---fapsi
ї,и,2376703,58771,225533,C-,---------n
сілꙑ,сила,2376704,60105,225533,Nb,-p---fa--i
его,и,2376705,58765,225533,Pp,3s---mg--i
Ї,и,2376706,58771,225533,C-,---------n
чюдеса,чоудо,2376707,64737,225533,Nb,-p---na--i
его,и,2376708,58765,225533,Pp,3s---mg--i
ѣже,иже,2376709,58800,225533,Pr,-p---na--i
сътворі,сътворити,2376710,58795,225533,V-,3saia----i
Ї,и,2376711,58771,225380,C-,---------n
въздвіже,въздвигнѫти,2376712,65283,225380,V-,3saia----i
съвѣдѣніе,съвѣдѣниѥ,2376713,64257,225380,Nb,-s---na--i
въ,въ,2376714,58774,225380,R-,---------n
іѣковѣ,иꙗковъ,2376715,59057,225380,Ne,-s---ml--i
И,и,2376716,58771,225381,C-,---------n
законъ,законъ,2376717,66676,225381,Nb,-s---ma--i
положі,положити,2376718,64024,225381,V-,3saia----i
въ,въ,2376719,58774,225381,R-,---------n
їи҃лі,издраиль,2376720,60283,225381,Ne,-s---ml--i
Елико,ѥлико,2376721,60107,225381,Pr,---------n
заповѣдѣ,заповѣдѣти,2376722,58948,225381,V-,3saia----i
оц҃емъ,отьць,2376723,58993,225381,Nb,-p---md--i
нашімъ,нашь,2376724,58994,225381,Ps,1p---md--i
съказаті,съказати,2376725,65845,225381,V-,--pna----i
ѣ,и,2376726,58765,225381,Pp,3s---na--i
сн҃омъ,сꙑнъ,2376727,146309,225381,Nb,-p---md--i
своімъ,свои,2376728,58780,225381,Pt,3p---md--i
Да,да,2376730,58766,225381,G-,---------n
познаетъ,познати,2376731,66596,225381,V-,3spia----i
родъ,родъ,2376732,64405,225381,Nb,-s---mn--i
інъ,инъ,2376733,64675,225381,Px,-s---mn--i
сн҃ові,сꙑнъ,2376734,146309,225385,Nb,-p---mn--i
родѩштеі,родити,2376735,65112,225385,V-,-pppamn-wi
сѩ,себе,2376736,58829,225385,Pk,3s---qa--i
ї,и,2376737,58771,225385,C-,---------n
въстанѫтъ,въстати,2376738,60145,225385,V-,3ppia----i
повѣдѣті,повѣдѣти,2376739,60271,225385,V-,--pna----i
ѣ,и,2376740,58765,225385,Pp,3p---na--i
сн҃омъ,сꙑнъ,2376741,146309,225385,Nb,-p---md--i
своімъ,свои,2376742,58780,225385,Pt,3p---md--i
Да,да,2376743,58766,225385,G-,---------n
положѩтъ,положити,2376744,64024,225385,V-,3ppia----i
на,на,2376745,58783,225385,R-,---------n
б҃а,богъ,2376746,60009,225385,Nb,-s---mg--i
оупъваніе,оупъваниѥ,2376747,85863,225385,Nb,-s---na--i
свое,свои,2376748,58780,225385,Pt,3s---na--i
Ї,и,2376749,58771,225385,C-,---------n
не,не,2376750,58767,225385,Df,---------n
забѫдѫтъ,забꙑти,2376751,64584,225385,V-,3ppia----i
дѣлъ,дѣло,2376752,64813,225385,Nb,-p---ng--i
бж҃еї,божии,2376753,59032,225385,A-,-p---mnpwi
Ї,и,2376754,58771,225385,C-,---------n
заповѣди,заповѣдь,2376755,60203,225385,Nb,-s---fg--i
его,и,2376756,58765,225385,Pp,3s---mg--i
възіштѫтъ,възискати,2376757,67467,225385,V-,3ppia----i
Да,да,2376758,58766,225385,G-,---------n
не,не,2376759,58767,225385,Df,---------n
бѫдѫтъ,бꙑти,2376760,58773,225385,V-,3pfia----i
ѣко,ꙗко,2376761,59474,225385,Df,---------n
отьці,отьць,2376762,58993,225385,Nb,-p---mn--i
ихъ,и,2376763,58765,225385,Pp,3p---mg--i
Родъ,родъ,2376764,64405,225385,Nb,-s---mn--i
стопьтівъ,стръпътивъ,2376765,151048,225385,A-,-s---mnpsi
и,и,2376766,58771,225385,C-,---------n
прогнѣваѩі,прогнѣвати,2376767,67478,225385,V-,-sppamn-wi
Родъ,родъ,2376768,64405,225385,Nb,-s---mn--i
іже,иже,2376769,58800,225385,Pr,-s---mn--i
не,не,2376770,58767,225385,Df,---------n
ісправі,исправити,2376771,69181,225385,V-,3saia----i
сръдьца,сръдъце,2376772,151633,225385,Nb,-s---ng--i
своего,свои,2376773,58780,225385,Pt,3s---ng--i
Ї,и,2376774,58771,225385,C-,---------n
не,не,2376775,58767,225385,Df,---------n
въвѣрі,въвѣрити,2376776,137814,225385,V-,3saia----i
съ,съ,2376777,58764,225385,R-,---------n
бм҃ь,богъ,2376778,60009,225385,Nb,-s---mi--i
дх҃а,доухъ,2376779,58909,225385,Nb,-s---mg--i
своего,свои,2376780,58780,225385,Pt,3s---mg--i
Сно҃ві,сꙑнъ,2376781,146309,225394,Nb,-p---mn--i
ефѩмові,ефремовъ,2376782,151704,225394,A-,-p---mnpsi
налѩцаѭштеі,налѧцати,2376783,151705,225394,V-,-pppamn-wi
і,и,2376784,58771,225394,C-,---------n
стрѣлѣѭште,стрѣлꙗти,2376785,151706,225394,V-,-pppamn-si
лѫкꙑ,лѫкъ,2376786,138074,225394,Nb,-p---ma--i
Възватішѩ,възвратити,2376787,64406,225394,V-,3paia----i
сѩ,себе,2376788,58829,225394,Pk,3s---qa--i
въ,въ,2376789,58774,225394,R-,---------n
день,дьнь,2376790,58915,225394,Nb,-s---ma--i
брані,брань,2376791,64239,225394,Nb,-s---fg--i
Не,не,2376792,58767,225396,Df,---------n
съхранішѩ,съхранити,2376793,65633,225396,V-,3paia----i
завѣта,завѣтъ,2376794,65118,225396,Nb,-s---mg--i
бж҃ѣ,божии,2376795,59032,225396,A-,-s---mgpsi
и,и,2376796,58771,225397,C-,---------n
въ,въ,2376797,58774,225397,R-,---------n
законѣ,законъ,2376798,66676,225397,Nb,-s---ml--i
его,и,2376799,58765,225397,Pp,3s---mg--i
не,не,2376800,58767,225397,Df,---------n
ізволишѩ,изволити,2376801,67592,225397,V-,3paia----i
ходіті,ходити,2376802,58986,225397,V-,--pna----i
Ї,и,2376803,58771,225398,C-,---------n
забꙑшѩ,забꙑти,2376804,64584,225398,V-,3paia----i
благодѣть,благодѣть,2376805,73292,225398,Nb,-s---fa--i
его,и,2376806,58765,225398,Pp,3s---mg--i
ї,и,2376807,58771,225398,C-,---------n
чюдеса,чоудо,2376808,64737,225398,Nb,-p---na--i
его,и,2376809,58765,225398,Pp,3s---mg--i
ѣже,иже,2376810,58800,225398,Pr,-p---na--i
ѣв-і,авити,2376811,65102,225398,V-,3saia----i
мъ,и,2376812,58765,225398,Pp,3p---md--i
прѣдъ,прѣдъ,2376813,58985,225398,R-,---------n
оц҃і,отьць,2376814,58993,225398,Nb,-p---mi--i
їхъ,и,2376815,58765,225398,Pp,3p---mg--i
ѣже,иже,2376816,58800,225398,Pr,-p---na--i
сътворі,сътворити,2376817,58795,225398,V-,3saia----i
чюдеса,чоудо,2376818,64737,225398,Nb,-p---na--i
Въ,въ,2376819,58774,225398,R-,---------n
землї,землꙗ,2376820,64341,225398,Nb,-s---fl--i
егоупетьстѣ,егѵпьтьскъ,2376821,73324,225398,A-,-s---flpsi
на,на,2376822,58783,225398,R-,---------n
поли,поле,2376823,151318,225398,Nb,-s---nl--i
танеосѣ,танеосъ,2376824,151707,225398,Ne,-s---ml--i
імѩ,имѧ,2376825,58990,225535,Nb,-s---nn--i
полю,поле,2376826,151318,225535,Nb,-s---nd--i
заниосъ,заниосъ,2376827,151708,225535,Ne,-s---mn--i
Развръже,разврѣсти,2376828,64438,225534,V-,3saia----i
море,морѥ,2376829,59046,225534,Nb,-s---na--i
ї,и,2376830,58771,225534,C-,---------n
проведе,провести,2376831,151709,225534,V-,3saia----i
ѩ,и,2376832,58765,225534,Pp,3p---ma--i
Прістави,приставити,2376833,69627,225403,V-,3spia----i
водꙑ,вода,2376834,58907,225403,Nb,-p---fa--i
ѣко,ꙗко,2376835,59474,225403,Df,---------n
въ,въ,2376836,58774,225403,R-,---------n
мѣсѣ,мѣхъ,2376837,67465,225403,Nb,-s---ml--i
Ї,и,2376838,58771,225404,C-,---------n
въведе,въвести,2376839,66369,225404,V-,3saia----i
ѩ,и,2376840,58765,225404,Pp,3p---ma--i
облакомь,облакъ,2376841,64749,225404,Nb,-s---mi--i
въ,въ,2376842,58774,225404,R-,---------n
дьне,дьнь,2376843,58915,225404,Nb,-s---ml--i
Ї,и,2376844,58771,225404,C-,---------n
вьсѭ,вьсь,2376845,58821,225404,Px,-s---fa--i
ношть,нощь,2376846,59412,225404,Nb,-s---fa--i
въ,въ,2376847,58774,225404,R-,---------n
просвѣштеніе,просвѣщениѥ,2376848,138472,225404,Nb,-s---na--i
ог҃ню,огнь,2376849,60190,225404,Nb,-s---md--i
пробі,пробити,2376850,59514,225406,V-,3saia----i
Развръзе,разврѣсти,2376851,64438,225406,V-,3saia----i
камень,камꙑ,2376852,59513,225406,Nb,-s---ma--i
въ,въ,2376853,58774,225406,R-,---------n
поустꙑні,поустꙑни,2376854,58875,225406,Nb,-s---fl--i
и,и,2376855,58771,225406,C-,---------n
напоі,напоити,2376856,65360,225406,V-,3saia----i
ѩ,и,2376857,58765,225406,Pp,3p---pa--i
Ѣко,ꙗко,2376858,59474,225406,Df,---------n
въ,въ,2376859,58774,225406,R-,---------n
безводьнѣ,безводьна,2376860,151710,225406,Nb,-s---fl--i
мъноѕѣ,мъногъ,2376861,58961,225406,A-,-s---flpsi
Їзведе,извести,2376862,58931,225408,V-,3saia----i
водꙑ,вода,2376863,58907,225408,Nb,-p---fa--i
їс,из,2376864,59088,225408,R-,---------n
камене,камꙑ,2376865,59513,225408,Nb,-s---mg--i
ї,и,2376866,58771,225409,C-,---------n
нізъведе,низъвести,2376867,68583,225409,V-,3saia----i
